channel,icbp_customer,fisc_yr_pd,bu,Sku,velocity,ea_cs,ea_gr,si_kg
MODERNO,WT,2021005,W SNACKS,65002.0,A,120.0,37.00166666666667,2415.494
MODERNO,WT,2021005,W SNACKS,65004.0,B-Regular,120.0,37.00166666666667,532.8209999999998
MODERNO,WT,2021005,W SNACKS,65005.0,A,120.0,39.99916666666667,1588.795
MODERNO,WT,2021005,W SNACKS,65007.0,A,60.0,32.99833333333333,2263.078
MODERNO,WT,2021005,W SNACKS,65013.0,A,240.0,24.000833333333336,3744.152
MODERNO,WT,2021005,W SNACKS,65016.0,A,156.0,14.29909722222222,2765.617
MODERNO,WT,2021005,W SNACKS,65018.0,A,78.0,91.99652777777779,2686.168
MODERNO,WT,2021005,W SNACKS,65020.0,A,12.0,107.99166666666666,3359.0570000000002
MODERNO,WT,2021005,W SNACKS,65021.0,A,12.0,107.99166666666666,1950.375
MODERNO,WT,2021005,W SNACKS,65022.0,B-Regular,60.0,40.0,1127.992
MODERNO,WT,2021005,W SNACKS,65080.0,B-Regular,60.0,25.99833333333333,1500.65
MODERNO,WT,2021005,W SNACKS,65081.0,B-Regular,60.0,25.99833333333333,1767.399
MODERNO,WT,2021006,CEREAL,10001.0,C-Regular,50.0,30.0,8229.679999999997
MODERNO,WT,2021006,CEREAL,10006.0,B-Regular,14.0,125.0,9647.645
MODERNO,WT,2021006,CEREAL,10015.0,A,21.0,490.00952380952384,122324.193
MODERNO,WT,2021006,CEREAL,10018.0,A,16.0,759.99375,1028086.37
MODERNO,WT,2021006,CEREAL,10043.0,C-Regular,,,608.0419999999999
MODERNO,WT,2021006,CEREAL,10046.0,A,16.0,920.0,134840.108
MODERNO,WT,2021006,CEREAL,10068.0,C-Regular,21.0,299.9952380952381,2022.3
MODERNO,WT,2021006,CEREAL,10072.0,B-Regular,8.0,590.0125,12661.168
MODERNO,WT,2021006,CEREAL,10200.0,B-Regular,50.0,38.002,12136.013
MODERNO,WT,2021006,CEREAL,10218.0,A,17.0,725.0,604154.1120000001
MODERNO,WT,2021006,CEREAL,10227.0,A,16.0,799.99375,68961.799
MODERNO,WT,2021006,CEREAL,10233.0,B-Regular,21.0,450.00476190476195,111992.14300000001
MODERNO,WT,2021006,CEREAL,10246.0,C-Regular,14.0,90.00714285714285,4408.25
MODERNO,WT,2021006,CEREAL,10256.0,C-Regular,24.0,240.00833333333333,832.3510000000001
MODERNO,WT,2021006,CEREAL,10300.0,C-Regular,50.0,35.0,8567.651
MODERNO,WT,2021006,CEREAL,10302.0,C-Regular,28.0,260.0071428571428,12361.299
MODERNO,WT,2021006,CEREAL,10304.0,B-Regular,24.0,700.0083333333333,22102.237999999998
MODERNO,WT,2021006,CEREAL,10400.0,C-Regular,50.0,30.0,11167.513
MODERNO,WT,2021006,CEREAL,10403.0,C-Regular,14.0,99.98571428571428,5596.214
MODERNO,WT,2021006,CEREAL,10408.0,A,24.0,489.99166666666673,57744.124
MODERNO,WT,2021006,CEREAL,10500.0,C-Regular,50.0,24.992,13270.586000000001
MODERNO,WT,2021006,CEREAL,10503.0,C-Regular,14.0,90.00714285714285,9337.456
MODERNO,WT,2021006,CEREAL,10505.0,C-Regular,28.0,179.9964285714286,11848.639
MODERNO,WT,2021006,CEREAL,10509.0,A,24.0,409.99166666666673,225313.698
MODERNO,WT,2021006,CEREAL,10530.0,C-Regular,24.0,209.99583333333337,2858.894
MODERNO,WT,2021006,CEREAL,10600.0,C-Regular,14.0,79.99285714285712,1400.9700000000007
MODERNO,WT,2021006,CEREAL,10601.0,B-Regular,24.0,340.00416666666666,40087.375
MODERNO,WT,2021006,CEREAL,10650.0,C-Regular,21.0,350.0,14913.318000000001
MODERNO,WT,2021006,CEREAL,10651.0,C-Regular,14.0,90.00714285714285,2002.2720000000002
MODERNO,WT,2021006,CEREAL,10713.0,C-Regular,12.0,310.975,0.0
MODERNO,WT,2021006,CEREAL,10837.0,C-Regular,52.0,159.99615384615387,332.7999999999999
MODERNO,WT,2021006,CEREAL,10838.0,B-Regular,36.0,349.9972222222222,19248.611
MODERNO,WT,2021006,CEREAL,10901.0,C-Regular,24.0,469.9958333333333,12823.526000000002
MODERNO,WT,2021006,CEREAL,20002.0,B-Regular,21.0,490.00952380952384,38584.20200000001
MODERNO,WT,2021006,CEREAL,20004.0,C-Regular,50.0,35.0,789.038
MODERNO,WT,2021006,CEREAL,20016.0,B-Regular,24.0,569.9958333333334,18480.018
MODERNO,WT,2021006,CEREAL,20030.0,C-Regular,21.0,454.9952380952381,15075.088
MODERNO,WT,2021006,CEREAL,20031.0,B-Regular,28.0,464.9964285714285,12704.299
MODERNO,WT,2021006,CEREAL,20043.0,C-Regular,20.0,775.01,8618.177999999998
MODERNO,WT,2021006,CEREAL,20045.0,A,16.0,529.9937500000002,497860.58
MODERNO,WT,2021006,CEREAL,20053.0,C-Regular,28.0,149.99285714285713,0.0
MODERNO,WT,2021006,CEREAL,20073.0,B-Regular,21.0,299.9952380952381,25960.811999999994
MODERNO,WT,2021006,CEREAL,20076.0,A,21.0,420.0047619047619,123140.396
MODERNO,WT,2021006,CEREAL,20084.0,C-Regular,14.0,129.9857142857143,7616.021999999999
MODERNO,WT,2021006,CEREAL,20085.0,C-Regular,24.0,309.9916666666667,7480.505000000001
MODERNO,WT,2021006,CEREAL,20089.0,A,24.0,370.00000000000006,54198.35199999999
MODERNO,WT,2021006,CEREAL,20094.0,C-Regular,24.0,260.00416666666666,6065.398
MODERNO,WT,2021006,CEREAL,20111.0,C-Regular,24.0,424.9958333333333,1805.399
MODERNO,WT,2021006,CEREAL,20112.0,C-Regular,24.0,409.99166666666673,11739.4
MODERNO,WT,2021006,CEREAL,20135.0,C-Regular,24.0,340.00416666666666,11006.431
MODERNO,WT,2021006,CEREAL,20138.0,B-Regular,24.0,399.99166666666673,13512.292999999998
MODERNO,WT,2021006,CEREAL,20148.0,C-Regular,14.0,120.00714285714285,690.888
MODERNO,WT,2021006,CEREAL,20156.0,A,24.0,579.9916666666667,69757.12400000001
MODERNO,WT,2021006,CEREAL,20177.0,C-Regular,24.0,379.9958333333333,3666.619
MODERNO,WT,2021006,CEREAL,20185.0,B-Regular,24.0,309.9916666666667,8723.896
MODERNO,WT,2021006,CEREAL,20186.0,A,16.0,639.9875000000002,66064.35
MODERNO,WT,2021006,OTHERS,10706.0,A,27.0,251.74444444444444,3974.558
MODERNO,WT,2021006,OTHERS,10821.0,A,27.0,253.00370370370374,5116.0470000000005
MODERNO,WT,2021006,SALTY,80000.0,A,14.0,123.99285714285715,1632.8829999999996
MODERNO,WT,2021006,SALTY,80007.0,A,14.0,123.99285714285715,1416.011
MODERNO,WT,2021006,SALTY,80014.0,A,14.0,124.02857142857141,1133.414
MODERNO,WT,2021006,SALTY,80024.0,A,12.0,37.00833333333333,1763.335
MODERNO,WT,2021006,SALTY,80025.0,A,12.0,39.99166666666667,1325.973
MODERNO,WT,2021006,SALTY,80026.0,A,12.0,39.99166666666667,851.2360000000001
MODERNO,WT,2021006,SALTY,80092.0,A,14.0,194.00714285714284,2134.879
MODERNO,WT,2021006,SALTY,80093.0,B-Regular,14.0,202.85,0.0
MODERNO,WT,2021006,SALTY,80094.0,A,14.0,202.85,0.0
MODERNO,WT,2021006,SALTY,80108.0,B-Regular,14.0,123.99285714285715,1.736
MODERNO,WT,2021006,SALTY,85000.0,B,252.0,123.96746031746031,0.0
MODERNO,WT,2021006,W SNACKS,11838.0,A,12.0,384.0,2579.745000000001
MODERNO,WT,2021006,W SNACKS,11847.0,A,12.0,384.0,5334.633000000001
MODERNO,WT,2021006,W SNACKS,11853.0,A,12.0,384.0,1860.1240000000007
MODERNO,WT,2021006,W SNACKS,11860.0,B-Regular,72.0,95.99722222222223,0.0
MODERNO,WT,2021006,W SNACKS,11861.0,C-Regular,72.0,95.99722222222223,0.0
MODERNO,WT,2021006,W SNACKS,11876.0,C-Regular,12.0,384.1583333333333,0.0
MODERNO,WT,2021006,W SNACKS,11916.0,A,12.0,384.0,1865.4979999999998
MODERNO,WT,2021006,W SNACKS,12132.0,A,12.0,384.0,2877.3559999999998
MODERNO,WT,2021006,W SNACKS,12133.0,B-Regular,12.0,384.0,1683.4779999999998
MODERNO,WT,2021006,W SNACKS,60000.0,A,240.0,19.0,2191.4310000000005
MODERNO,WT,2021006,W SNACKS,60007.0,C-Regular,48.0,36.99583333333333,437.892
MODERNO,WT,2021006,W SNACKS,60015.0,A,240.0,18.000000000000004,2294.679
MODERNO,WT,2021006,W SNACKS,60020.0,C-Regular,48.0,36.99583333333333,534.524
MODERNO,WT,2021006,W SNACKS,60039.0,C-Regular,240.0,20.999583333333334,838.753
MODERNO,WT,2021006,W SNACKS,60055.0,C-Regular,48.0,36.99583333333333,689.3149999999998
MODERNO,WT,2021006,W SNACKS,60057.0,B-Regular,60.0,20.003333333333327,1271.434
MODERNO,WT,2021006,W SNACKS,60058.0,B-Regular,60.0,20.003333333333327,1120.9009999999996
MODERNO,WT,2021006,W SNACKS,60059.0,A,120.0,21.99916666666667,5685.358
MODERNO,WT,2021006,W SNACKS,60063.0,C-Regular,12.0,110.0,444.94800000000004
MODERNO,WT,2021006,W SNACKS,60065.0,C-Regular,12.0,110.0,919.701
MODERNO,WT,2021006,W SNACKS,65000.0,A,120.0,39.99916666666667,5727.781999999999
MODERNO,WT,2021006,W SNACKS,65002.0,A,120.0,37.00166666666667,4788.152999999998
MODERNO,WT,2021006,W SNACKS,65004.0,B-Regular,120.0,37.00166666666667,1493.664
MODERNO,WT,2021006,W SNACKS,65005.0,A,120.0,39.99916666666667,3155.98
MODERNO,WT,2021006,W SNACKS,65007.0,A,60.0,32.99833333333333,3255.1910000000007
MODERNO,WT,2021006,W SNACKS,65013.0,A,240.0,24.000833333333336,3214.138
MODERNO,WT,2021006,W SNACKS,65016.0,A,156.0,14.29909722222222,3398.409
MODERNO,WT,2021006,W SNACKS,65018.0,A,72.0,23.00138888888889,4960.384
MODERNO,WT,2021006,W SNACKS,65020.0,A,12.0,107.99166666666666,3819.115
MODERNO,WT,2021006,W SNACKS,65021.0,A,12.0,107.99166666666666,2549.1020000000003
MODERNO,WT,2021006,W SNACKS,65022.0,B-Regular,60.0,40.0,0.0
MODERNO,WT,2021006,W SNACKS,65080.0,B-Regular,60.0,25.99833333333333,804.9250000000002
MODERNO,WT,2021006,W SNACKS,65081.0,B-Regular,60.0,25.99833333333333,1386.7740000000006
MODERNO,WT,2021006,W SNACKS,70033.0,C,12.0,296.0083333333333,0.0
MODERNO,WT,2021007,CEREAL,10001.0,C-Regular,50.0,30.0,6077.2379999999985
MODERNO,WT,2021007,CEREAL,10006.0,B-Regular,14.0,125.0,6803.044000000001
MODERNO,WT,2021007,CEREAL,10015.0,A,21.0,490.00952380952384,64811.70999999999
MODERNO,WT,2021007,CEREAL,10018.0,A,16.0,740.00625,451029.44599999994
MODERNO,WT,2021007,CEREAL,10043.0,C-Regular,,,852.9390000000002
MODERNO,WT,2021007,CEREAL,10045.0,B-Regular,28.0,200.00357142857143,7599.347
MODERNO,WT,2021007,CEREAL,10046.0,A,16.0,920.0,126820.40699999999
MODERNO,WT,2021007,CEREAL,10068.0,C-Regular,21.0,299.9952380952381,2242.801
MODERNO,WT,2021007,CEREAL,10072.0,B-Regular,8.0,590.0125,10059.789
MODERNO,WT,2021007,CEREAL,10200.0,B-Regular,50.0,38.002,4509.431000000001
MODERNO,WT,2021007,CEREAL,10218.0,A,24.0,650.0,324152.88600000006
MODERNO,WT,2021007,CEREAL,10227.0,A,16.0,799.99375,52925.842
MODERNO,WT,2021007,CEREAL,10233.0,B-Regular,21.0,450.00476190476195,54114.794
MODERNO,WT,2021007,CEREAL,10246.0,C-Regular,14.0,90.00714285714285,3997.46
MODERNO,WT,2021007,CEREAL,10256.0,C-Regular,24.0,240.00833333333333,1066.355
MODERNO,WT,2021007,CEREAL,10300.0,C-Regular,50.0,35.0,7181.465999999999
MODERNO,WT,2021007,CEREAL,10302.0,C-Regular,28.0,260.0071428571428,9284.885
MODERNO,WT,2021007,CEREAL,10304.0,B-Regular,24.0,700.0083333333333,19388.983
MODERNO,WT,2021007,CEREAL,10400.0,C-Regular,50.0,30.0,5888.985999999999
MODERNO,WT,2021007,CEREAL,10403.0,C-Regular,14.0,99.98571428571428,4654.137999999999
MODERNO,WT,2021007,CEREAL,10408.0,A,24.0,489.99166666666673,146282.098
MODERNO,WT,2021007,CEREAL,10428.0,C-Regular,28.0,160.00357142857143,1809.992
MODERNO,WT,2021007,CEREAL,10500.0,C-Regular,50.0,24.992,6126.771
MODERNO,WT,2021007,CEREAL,10503.0,C-Regular,14.0,90.00714285714285,6597.3020000000015
MODERNO,WT,2021007,CEREAL,10505.0,C-Regular,28.0,179.9964285714286,8066.546999999999
MODERNO,WT,2021007,CEREAL,10509.0,A,24.0,409.99166666666673,145673.47600000002
MODERNO,WT,2021007,CEREAL,10530.0,C-Regular,24.0,209.99583333333337,1877.795
MODERNO,WT,2021007,CEREAL,10600.0,C-Regular,14.0,79.99285714285712,2090.678
MODERNO,WT,2021007,CEREAL,10601.0,B-Regular,24.0,340.00416666666666,5553.020999999999
MODERNO,WT,2021007,CEREAL,10607.0,C-Regular,28.0,139.99642857142857,5919.1799999999985
MODERNO,WT,2021007,CEREAL,10650.0,C-Regular,21.0,350.0,4829.002
MODERNO,WT,2021007,CEREAL,10651.0,C-Regular,14.0,90.00714285714285,2345.0239999999994
MODERNO,WT,2021007,CEREAL,10713.0,C-Regular,12.0,310.975,0.0
MODERNO,WT,2021007,CEREAL,10837.0,C-Regular,52.0,159.99615384615387,382.722
MODERNO,WT,2021007,CEREAL,10838.0,B-Regular,36.0,349.9972222222222,16551.861999999994
MODERNO,WT,2021007,CEREAL,10901.0,C-Regular,24.0,469.9958333333333,10516.768
MODERNO,WT,2021007,CEREAL,20002.0,B-Regular,21.0,490.00952380952384,37239.11700000001
MODERNO,WT,2021007,CEREAL,20004.0,C-Regular,50.0,35.0,625.625
MODERNO,WT,2021007,CEREAL,20016.0,B-Regular,24.0,569.9958333333334,33739.526
MODERNO,WT,2021007,CEREAL,20030.0,C-Regular,21.0,454.9952380952381,12465.657000000005
MODERNO,WT,2021007,CEREAL,20031.0,B-Regular,28.0,464.9964285714285,15246.003999999995
MODERNO,WT,2021007,CEREAL,20043.0,C-Regular,20.0,775.01,914.5190000000003
MODERNO,WT,2021007,CEREAL,20045.0,A,16.0,529.9937500000002,238025.02399999998
MODERNO,WT,2021007,CEREAL,20053.0,C-Regular,28.0,149.99285714285713,0.0
MODERNO,WT,2021007,CEREAL,20073.0,B-Regular,21.0,299.9952380952381,23735.403999999995
MODERNO,WT,2021007,CEREAL,20076.0,A,21.0,420.0047619047619,118643.361
MODERNO,WT,2021007,CEREAL,20084.0,C-Regular,14.0,129.9857142857143,7375.788
MODERNO,WT,2021007,CEREAL,20085.0,C-Regular,24.0,309.9916666666667,5315.803000000001
MODERNO,WT,2021007,CEREAL,20089.0,A,24.0,370.00000000000006,55396.208
MODERNO,WT,2021007,CEREAL,20094.0,C-Regular,24.0,260.00416666666666,4842.326999999998
MODERNO,WT,2021007,CEREAL,20111.0,C-Regular,24.0,424.9958333333333,1479.0
MODERNO,WT,2021007,CEREAL,20112.0,C-Regular,24.0,409.99166666666673,471.255
MODERNO,WT,2021007,CEREAL,20135.0,C-Regular,24.0,340.00416666666666,7499.925
MODERNO,WT,2021007,CEREAL,20138.0,B-Regular,24.0,399.99166666666673,11690.702
MODERNO,WT,2021007,CEREAL,20148.0,C-Regular,14.0,120.00714285714285,339.504
MODERNO,WT,2021007,CEREAL,20156.0,A,24.0,579.9916666666667,77966.44600000001
MODERNO,WT,2021007,CEREAL,20177.0,C-Regular,24.0,379.9958333333333,4354.043
MODERNO,WT,2021007,CEREAL,20185.0,B-Regular,24.0,309.9916666666667,9669.378000000002
MODERNO,WT,2021007,CEREAL,20186.0,A,16.0,639.9875000000002,40675.02800000001
MODERNO,WT,2021007,OTHERS,10706.0,A,27.0,251.74444444444444,3473.8390000000004
MODERNO,WT,2021007,OTHERS,10821.0,A,27.0,253.00370370370374,3836.0820000000003
MODERNO,WT,2021007,SALTY,80000.0,A,14.0,123.99285714285715,1353.7689999999998
MODERNO,WT,2021007,SALTY,80007.0,A,14.0,123.99285714285715,1152.278
MODERNO,WT,2021007,SALTY,80014.0,A,14.0,124.02857142857141,1300.914
MODERNO,WT,2021007,SALTY,80024.0,A,12.0,37.00833333333333,1184.1910000000005
MODERNO,WT,2021007,SALTY,80025.0,A,12.0,39.99166666666667,527.8969999999999
MODERNO,WT,2021007,SALTY,80026.0,A,12.0,39.99166666666667,159.24999999999997
MODERNO,WT,2021007,SALTY,80092.0,A,14.0,194.00714285714284,1703.793
MODERNO,WT,2021007,SALTY,80093.0,B-Regular,14.0,202.85,1558.7379999999998
MODERNO,WT,2021007,SALTY,80094.0,A,14.0,202.85,2479.294
MODERNO,WT,2021007,SALTY,80108.0,B-Regular,14.0,123.99285714285715,1357.493
MODERNO,WT,2021007,SALTY,85000.0,B,252.0,123.96746031746031,0.0
MODERNO,WT,2021007,W SNACKS,11838.0,A,12.0,384.0,2255.4260000000004
MODERNO,WT,2021007,W SNACKS,11847.0,A,12.0,384.0,4304.7260000000015
MODERNO,WT,2021007,W SNACKS,11853.0,A,12.0,384.0,1357.076
MODERNO,WT,2021007,W SNACKS,11860.0,B-Regular,72.0,95.99722222222223,0.0
MODERNO,WT,2021007,W SNACKS,11861.0,C-Regular,72.0,95.99722222222223,0.0
MODERNO,WT,2021007,W SNACKS,11876.0,C-Regular,12.0,384.1583333333333,0.0
MODERNO,WT,2021007,W SNACKS,11916.0,A,12.0,384.0,1438.101
MODERNO,WT,2021007,W SNACKS,12132.0,A,12.0,384.0,2523.302000000001
MODERNO,WT,2021007,W SNACKS,12133.0,B-Regular,12.0,384.0,1442.7079999999999
MODERNO,WT,2021007,W SNACKS,60000.0,A,240.0,19.0,1444.1429999999998
MODERNO,WT,2021007,W SNACKS,60007.0,C-Regular,48.0,36.99583333333333,295.53099999999995
MODERNO,WT,2021007,W SNACKS,60015.0,A,240.0,18.000000000000004,1491.1589999999999
MODERNO,WT,2021007,W SNACKS,60020.0,C-Regular,48.0,36.99583333333333,276.88300000000004
MODERNO,WT,2021007,W SNACKS,60039.0,C-Regular,240.0,20.999583333333334,529.578
MODERNO,WT,2021007,W SNACKS,60055.0,C-Regular,48.0,36.99583333333333,582.3249999999998
MODERNO,WT,2021007,W SNACKS,60057.0,B-Regular,60.0,20.003333333333327,847.8530000000002
MODERNO,WT,2021007,W SNACKS,60058.0,B-Regular,60.0,20.003333333333327,431.17400000000004
MODERNO,WT,2021007,W SNACKS,60059.0,A,120.0,21.99916666666667,4981.954000000001
MODERNO,WT,2021007,W SNACKS,60063.0,C-Regular,12.0,110.0,249.69799999999998
MODERNO,WT,2021007,W SNACKS,60065.0,C-Regular,12.0,110.0,374.65499999999986
MODERNO,WT,2021007,W SNACKS,65000.0,A,120.0,39.99916666666667,3703.897
MODERNO,WT,2021007,W SNACKS,65002.0,A,120.0,37.00166666666667,3267.809000000001
MODERNO,WT,2021007,W SNACKS,65004.0,B-Regular,120.0,37.00166666666667,1138.481
MODERNO,WT,2021007,W SNACKS,65005.0,A,120.0,39.99916666666667,1552.0770000000002
MODERNO,WT,2021007,W SNACKS,65007.0,A,60.0,32.99833333333333,2392.965
MODERNO,WT,2021007,W SNACKS,65013.0,A,240.0,24.000833333333336,4834.417
MODERNO,WT,2021007,W SNACKS,65016.0,A,156.0,14.29909722222222,2604.323000000001
MODERNO,WT,2021007,W SNACKS,65018.0,A,72.0,23.00138888888889,3879.514000000001
MODERNO,WT,2021007,W SNACKS,65020.0,A,12.0,107.99166666666666,3280.007
MODERNO,WT,2021007,W SNACKS,65021.0,A,12.0,107.99166666666666,1899.839
MODERNO,WT,2021007,W SNACKS,65022.0,B-Regular,60.0,40.0,0.0
MODERNO,WT,2021007,W SNACKS,65080.0,B-Regular,60.0,25.99833333333333,786.2059999999999
MODERNO,WT,2021007,W SNACKS,65081.0,B-Regular,60.0,25.99833333333333,965.592
MODERNO,WT,2021008,CEREAL,10001.0,C-Regular,50.0,30.0,7827.213999999999
MODERNO,WT,2021008,CEREAL,10006.0,B-Regular,14.0,125.0,19493.013
MODERNO,WT,2021008,CEREAL,10015.0,A,21.0,490.00952380952384,63336.758
MODERNO,WT,2021008,CEREAL,10018.0,A,16.0,740.00625,602265.835
MODERNO,WT,2021008,CEREAL,10043.0,C-Regular,,,1108.0880000000002
MODERNO,WT,2021008,CEREAL,10045.0,B-Regular,28.0,200.00357142857143,8327.36
MODERNO,WT,2021008,CEREAL,10046.0,A,16.0,920.0,116303.784
MODERNO,WT,2021008,CEREAL,10068.0,C-Regular,21.0,299.9952380952381,2116.8
MODERNO,WT,2021008,CEREAL,10072.0,B-Regular,8.0,590.0125,84122.17499999999
MODERNO,WT,2021008,CEREAL,10200.0,B-Regular,50.0,38.002,21716.444000000003
MODERNO,WT,2021008,CEREAL,10218.0,A,24.0,650.0,367881.7789999999
MODERNO,WT,2021008,CEREAL,10226.0,B-Regular,28.0,219.99285714285716,12067.139999999996
MODERNO,WT,2021008,CEREAL,10227.0,A,16.0,799.99375,68070.72
MODERNO,WT,2021008,CEREAL,10233.0,B-Regular,21.0,450.00476190476195,49812.24800000001
MODERNO,WT,2021008,CEREAL,10246.0,C-Regular,14.0,90.00714285714285,9419.181000000002
MODERNO,WT,2021008,CEREAL,10256.0,C-Regular,24.0,240.00833333333333,1342.1270000000002
MODERNO,WT,2021008,CEREAL,10300.0,C-Regular,50.0,35.0,8105.903000000001
MODERNO,WT,2021008,CEREAL,10302.0,C-Regular,28.0,260.0071428571428,8314.015000000001
MODERNO,WT,2021008,CEREAL,10304.0,B-Regular,24.0,700.0083333333333,18429.966
MODERNO,WT,2021008,CEREAL,10400.0,C-Regular,50.0,30.0,7944.217999999999
MODERNO,WT,2021008,CEREAL,10403.0,C-Regular,14.0,99.98571428571428,4255.396
MODERNO,WT,2021008,CEREAL,10408.0,A,24.0,489.99166666666673,73123.412
MODERNO,WT,2021008,CEREAL,10428.0,C-Regular,28.0,160.00357142857143,2450.655
MODERNO,WT,2021008,CEREAL,10500.0,C-Regular,50.0,24.992,10709.563999999998
MODERNO,WT,2021008,CEREAL,10503.0,C-Regular,14.0,90.00714285714285,14564.133000000002
MODERNO,WT,2021008,CEREAL,10505.0,C-Regular,28.0,179.9964285714286,6435.964
MODERNO,WT,2021008,CEREAL,10509.0,A,24.0,409.99166666666673,141694.27599999998
MODERNO,WT,2021008,CEREAL,10530.0,C-Regular,24.0,209.99583333333337,2908.032
MODERNO,WT,2021008,CEREAL,10600.0,C-Regular,14.0,79.99285714285712,2130.098
MODERNO,WT,2021008,CEREAL,10601.0,B-Regular,24.0,340.00416666666666,14582.298000000004
MODERNO,WT,2021008,CEREAL,10607.0,C-Regular,28.0,139.99642857142857,1850.234
MODERNO,WT,2021008,CEREAL,10650.0,C-Regular,21.0,350.0,2623.981
MODERNO,WT,2021008,CEREAL,10651.0,C-Regular,14.0,90.00714285714285,4159.556
MODERNO,WT,2021008,CEREAL,10713.0,C-Regular,12.0,310.975,0.0
MODERNO,WT,2021008,CEREAL,10837.0,C-Regular,52.0,159.99615384615387,540.799
MODERNO,WT,2021008,CEREAL,10838.0,B-Regular,36.0,349.9972222222222,16556.415999999994
MODERNO,WT,2021008,CEREAL,10901.0,C-Regular,24.0,469.9958333333333,5538.5
MODERNO,WT,2021008,CEREAL,20002.0,B-Regular,21.0,490.00952380952384,42828.204000000005
MODERNO,WT,2021008,CEREAL,20004.0,C-Regular,50.0,35.0,1412.2479999999998
MODERNO,WT,2021008,CEREAL,20016.0,B-Regular,24.0,569.9958333333334,22831.978
MODERNO,WT,2021008,CEREAL,20030.0,C-Regular,21.0,454.9952380952381,10539.181
MODERNO,WT,2021008,CEREAL,20031.0,B-Regular,28.0,464.9964285714285,13020.035999999998
MODERNO,WT,2021008,CEREAL,20043.0,C-Regular,20.0,775.01,11687.241000000002
MODERNO,WT,2021008,CEREAL,20045.0,A,13.0,604.986875,297995.557
MODERNO,WT,2021008,CEREAL,20053.0,C-Regular,28.0,149.99285714285713,0.0
MODERNO,WT,2021008,CEREAL,20073.0,B-Regular,21.0,299.9952380952381,24110.111
MODERNO,WT,2021008,CEREAL,20076.0,A,21.0,420.0047619047619,130283.06199999998
MODERNO,WT,2021008,CEREAL,20084.0,C-Regular,14.0,129.9857142857143,10131.016
MODERNO,WT,2021008,CEREAL,20085.0,C-Regular,24.0,309.9916666666667,5944.471
MODERNO,WT,2021008,CEREAL,20089.0,A,24.0,370.00000000000006,47224.174000000006
MODERNO,WT,2021008,CEREAL,20094.0,C-Regular,24.0,260.00416666666666,4642.647000000001
MODERNO,WT,2021008,CEREAL,20111.0,C-Regular,24.0,424.9958333333333,2050.203
MODERNO,WT,2021008,CEREAL,20112.0,C-Regular,24.0,409.99166666666673,14100.553000000002
MODERNO,WT,2021008,CEREAL,20135.0,C-Regular,24.0,340.00416666666666,11791.518999999998
MODERNO,WT,2021008,CEREAL,20138.0,B-Regular,24.0,399.99166666666673,20159.836
MODERNO,WT,2021008,CEREAL,20148.0,C-Regular,14.0,120.00714285714285,955.987
MODERNO,WT,2021008,CEREAL,20156.0,A,24.0,579.9916666666667,74151.777
MODERNO,WT,2021008,CEREAL,20177.0,C-Regular,24.0,379.9958333333333,5216.64
MODERNO,WT,2021008,CEREAL,20185.0,B-Regular,24.0,309.9916666666667,8645.152000000002
MODERNO,WT,2021008,CEREAL,20186.0,A,16.0,639.9875000000002,48383.792
MODERNO,WT,2021008,OTHERS,10706.0,A,27.0,251.74444444444444,3738.418
MODERNO,WT,2021008,OTHERS,10821.0,A,27.0,253.00370370370374,4289.979
MODERNO,WT,2021008,SALTY,80000.0,A,14.0,123.99285714285715,1419.9810000000002
MODERNO,WT,2021008,SALTY,80007.0,A,14.0,123.99285714285715,1308.881
MODERNO,WT,2021008,SALTY,80014.0,A,14.0,124.02857142857141,986.9680000000001
MODERNO,WT,2021008,SALTY,80024.0,A,12.0,37.00833333333333,1132.38
MODERNO,WT,2021008,SALTY,80025.0,A,12.0,39.99166666666667,1107.141
MODERNO,WT,2021008,SALTY,80026.0,A,12.0,39.99166666666667,746.7359999999999
MODERNO,WT,2021008,SALTY,80092.0,A,14.0,194.00714285714284,1713.8780000000004
MODERNO,WT,2021008,SALTY,80093.0,B-Regular,14.0,202.85,0.0
MODERNO,WT,2021008,SALTY,80094.0,A,14.0,202.85,0.0
MODERNO,WT,2021008,SALTY,80108.0,B-Regular,14.0,123.99285714285715,635.352
MODERNO,WT,2021008,SALTY,85000.0,B,252.0,123.96746031746031,0.0
MODERNO,WT,2021008,W SNACKS,11838.0,A,12.0,384.0,1861.653
MODERNO,WT,2021008,W SNACKS,11847.0,A,12.0,384.0,4626.518
MODERNO,WT,2021008,W SNACKS,11853.0,A,12.0,384.0,1529.8710000000005
MODERNO,WT,2021008,W SNACKS,11860.0,B-Regular,42.0,335.99027777777775,9448.582
MODERNO,WT,2021008,W SNACKS,11861.0,C-Regular,42.0,335.99027777777775,3531.987
MODERNO,WT,2021008,W SNACKS,11876.0,C-Regular,12.0,384.1583333333333,0.0
MODERNO,WT,2021008,W SNACKS,11916.0,A,12.0,384.0,1529.8770000000004
MODERNO,WT,2021008,W SNACKS,12132.0,A,12.0,384.0,2313.2490000000007
MODERNO,WT,2021008,W SNACKS,12133.0,B-Regular,12.0,384.0,1267.212
MODERNO,WT,2021008,W SNACKS,60000.0,A,240.0,19.0,1769.2839999999999
MODERNO,WT,2021008,W SNACKS,60007.0,C-Regular,48.0,36.99583333333333,298.338
